12/22/2016 11:56:37 AM:147,-0.2471716,1.529075,0.447385,2.598241,270.7158,358.5968,Head
12/22/2016 11:56:37 AM:342,-0.223214,1.52745,0.4370498,4.137029,270.1402,359.7705,Head
12/22/2016 11:56:37 AM:371,-0.2198089,1.527453,0.4370725,4.033103,269.8986,359.8798,Head
12/22/2016 11:56:37 AM:436,-0.2191551,1.527291,0.436757,3.979878,269.9652,359.9189,Head
12/22/2016 11:56:37 AM:482,-0.219196,1.527358,0.4364308,3.971523,269.9814,359.9558,Head
12/22/2016 11:56:37 AM:516,-0.2187659,1.527227,0.436324,3.976293,269.977,359.9795,Head
12/22/2016 11:56:37 AM:547,-0.2187248,1.527298,0.4361796,3.983178,269.9723,0.02526678,Head
12/22/2016 11:56:37 AM:581,-0.2190798,1.527457,0.4356991,3.994508,269.9649,0.08192311,Head
12/22/2016 11:56:37 AM:613,-0.2191696,1.527523,0.4355099,3.988338,269.9405,0.1205279,Head
12/22/2016 11:56:37 AM:649,-0.2190526,1.527475,0.4353469,3.978833,269.9272,0.1316722,Head
12/22/2016 11:56:37 AM:682,-0.2196544,1.527431,0.4347783,3.96648,269.9252,0.1796009,Head
12/22/2016 11:56:37 AM:714,-0.2197702,1.527422,0.4345136,4.015419,269.9154,0.1628526,Head
12/22/2016 11:56:37 AM:750,-0.2199653,1.527367,0.434029,4.018684,269.9225,0.1622965,Head
12/22/2016 11:56:37 AM:783,-0.220187,1.527393,0.4336335,4.017797,269.9249,0.1711265,Head
12/22/2016 11:56:37 AM:815,-0.2205559,1.527435,0.4332246,4.037284,269.9122,0.1880196,Head
12/22/2016 11:56:37 AM:859,-0.2210118,1.527513,0.4328231,4.012912,269.8722,0.2195253,Head
12/22/2016 11:56:37 AM:894,-0.221514,1.527605,0.4320815,3.968451,269.7473,0.2313934,Head
12/22/2016 11:56:37 AM:961,-0.2225609,1.527701,0.4314393,3.885416,269.654,0.2621883,Head
12/22/2016 11:56:38 AM:6,-0.2231284,1.527657,0.4312165,3.837467,269.6833,0.2493895,Head
12/22/2016 11:56:38 AM:39,-0.2234937,1.527811,0.4310066,3.814343,269.7318,0.2305856,Head
12/22/2016 11:56:38 AM:78,-0.2240918,1.527779,0.4307927,3.82674,269.8146,0.2043218,Head
12/22/2016 11:56:38 AM:108,-0.2243719,1.527802,0.4305264,3.841995,269.9329,0.2133965,Head
12/22/2016 11:56:38 AM:144,-0.2249653,1.527833,0.4304014,3.884811,270.0569,0.2389117,Head
12/22/2016 11:56:38 AM:174,-0.2253605,1.527955,0.4300567,3.911657,270.1647,0.304621,Head
12/22/2016 11:56:38 AM:206,-0.2257777,1.528104,0.4295178,3.869986,270.1839,0.4840813,Head
12/22/2016 11:56:38 AM:239,-0.2259173,1.528241,0.4284548,3.809001,270.1711,0.6136437,Head
12/22/2016 11:56:38 AM:278,-0.2260673,1.52861,0.4268109,3.617685,270.0369,0.9411646,Head
12/22/2016 11:56:38 AM:313,-0.225707,1.529119,0.4244445,3.338923,269.7452,1.31507,Head
12/22/2016 11:56:38 AM:344,-0.2248594,1.529668,0.4210872,3.047062,269.1822,1.910805,Head
12/22/2016 11:56:38 AM:374,-0.223548,1.530239,0.4167399,2.700832,268.3819,2.487965,Head
12/22/2016 11:56:38 AM:409,-0.2220085,1.530805,0.4117201,2.303028,267.3574,3.111455,Head
12/22/2016 11:56:38 AM:447,-0.2201007,1.531284,0.405975,1.926213,266.1208,3.745848,Head
12/22/2016 11:56:38 AM:484,-0.2176912,1.531699,0.3994195,1.566017,264.7281,4.457283,Head
12/22/2016 11:56:38 AM:520,-0.2133803,1.532033,0.3869178,1.069588,262.0236,5.776853,Head
12/22/2016 11:56:38 AM:587,-0.2064493,1.531497,0.3697065,0.8229039,258.2049,7.525884,Head
12/22/2016 11:56:38 AM:631,-0.202758,1.530807,0.3608357,0.833651,256.2057,8.200004,Head
12/22/2016 11:56:38 AM:670,-0.1962892,1.529156,0.3533844,0.934159,254.2269,8.929174,Head
12/22/2016 11:56:38 AM:709,-0.1924152,1.528242,0.3448159,1.159567,252.3814,9.438143,Head
12/22/2016 11:56:38 AM:743,-0.1860681,1.5269,0.3317202,1.363947,249.704,10.15175,Head
12/22/2016 11:56:38 AM:810,-0.1804546,1.525847,0.3180533,1.760275,247.2405,10.44867,Head
12/22/2016 11:56:38 AM:855,-0.1788325,1.525412,0.3122244,1.952018,246.5117,10.45284,Head
12/22/2016 11:56:38 AM:891,-0.177441,1.525348,0.3069532,2.178288,246.049,10.38175,Head
12/22/2016 11:56:38 AM:922,-0.1767359,1.525268,0.3026454,2.333703,245.9245,10.1362,Head
12/22/2016 11:56:38 AM:957,-0.1765394,1.525316,0.2991894,2.414627,246.2024,9.772959,Head
12/22/2016 11:56:38 AM:989,-0.17719,1.525532,0.2965832,2.489607,246.8184,9.415306,Head
12/22/2016 11:56:39 AM:24,-0.1786293,1.525676,0.2945445,2.522922,247.7253,8.941689,Head
12/22/2016 11:56:39 AM:57,-0.1806098,1.52594,0.2933656,2.516874,248.8495,8.492908,Head
12/22/2016 11:56:39 AM:88,-0.1827277,1.526263,0.2931837,2.525728,250.24,7.927993,Head
12/22/2016 11:56:39 AM:123,-0.1853306,1.526635,0.2940006,2.519803,251.8082,7.405131,Head
12/22/2016 11:56:39 AM:159,-0.1880867,1.527472,0.296222,2.426631,253.4857,6.908162,Head
12/22/2016 11:56:39 AM:191,-0.1908362,1.528409,0.299644,2.221456,255.2913,6.381109,Head
