11/28/2016 11:07:37 AM:149,0,0,0,0,0,0,RightController
11/28/2016 11:07:37 AM:179,0.5375125,0.7351284,-0.4578917,34.41867,44.38538,24.5905,RightController
11/28/2016 11:07:37 AM:235,0.5394113,0.7355406,-0.4585488,34.15582,45.16895,24.90653,RightController
11/28/2016 11:07:37 AM:288,0.5406425,0.7356753,-0.4584272,34.09179,45.35271,25.17125,RightController
11/28/2016 11:07:37 AM:321,0.5406003,0.7359953,-0.4583437,34.02081,45.2956,25.31186,RightController
11/28/2016 11:07:37 AM:355,0.5408733,0.7363108,-0.4579042,33.96105,45.23912,25.37298,RightController
11/28/2016 11:07:37 AM:388,0.5412633,0.7364309,-0.4576477,33.86284,45.27743,25.43744,RightController
11/28/2016 11:07:37 AM:422,0.5409815,0.7363096,-0.4575827,33.77848,45.40032,25.4459,RightController
11/28/2016 11:07:37 AM:455,0.5407579,0.7363553,-0.4573741,33.68518,45.43679,25.49885,RightController
11/28/2016 11:07:37 AM:489,0.5398674,0.7360374,-0.4569439,33.6701,45.45033,25.40654,RightController
11/28/2016 11:07:37 AM:526,0.539248,0.7360586,-0.4570544,33.70121,45.47333,25.33953,RightController
11/28/2016 11:07:37 AM:582,0.5378473,0.7360904,-0.457441,33.81089,45.49851,25.27845,RightController
11/28/2016 11:07:37 AM:634,0.5376134,0.7355636,-0.4579965,33.99943,45.62272,25.3168,RightController
11/28/2016 11:07:37 AM:679,0.5367754,0.73541,-0.4582375,34.1535,45.66053,25.36994,RightController
11/28/2016 11:07:37 AM:738,0.536083,0.7350136,-0.4583989,34.30659,45.74295,25.37729,RightController
11/28/2016 11:07:37 AM:790,0.5354404,0.735065,-0.4583573,34.37637,45.66494,25.36013,RightController
11/28/2016 11:07:37 AM:824,0.5354948,0.7352425,-0.4576956,34.37379,45.62891,25.34145,RightController
11/28/2016 11:07:37 AM:857,0.535377,0.7358555,-0.4574717,34.29218,45.51717,25.26851,RightController
11/28/2016 11:07:37 AM:891,0.5352976,0.7362522,-0.4570932,34.23753,45.49595,25.24938,RightController
11/28/2016 11:07:37 AM:924,0.535378,0.7361596,-0.456615,34.20275,45.57538,25.28123,RightController
11/28/2016 11:07:37 AM:958,0.5352287,0.7361921,-0.4566448,34.14182,45.57045,25.30855,RightController
11/28/2016 11:07:37 AM:991,0.5350752,0.7360891,-0.4565436,34.12742,45.50086,25.4033,RightController
11/28/2016 11:07:38 AM:25,0.5349975,0.7362341,-0.4564211,34.10937,45.4451,25.47721,RightController
11/28/2016 11:07:38 AM:58,0.5350497,0.7362266,-0.4564192,34.02383,45.35973,25.52263,RightController
11/28/2016 11:07:38 AM:92,0.5350299,0.7368364,-0.4559736,33.8896,45.21133,25.58055,RightController
11/28/2016 11:07:38 AM:125,0.5348945,0.7372762,-0.4555497,33.79629,45.11458,25.60837,RightController
11/28/2016 11:07:38 AM:159,0.5345807,0.7376872,-0.45532,33.71163,44.98454,25.66032,RightController
11/28/2016 11:07:38 AM:192,0.5341687,0.7379091,-0.4549813,33.58567,44.90944,25.70663,RightController
11/28/2016 11:07:38 AM:226,0.5335715,0.7379775,-0.4554231,33.47515,45.00923,25.78414,RightController
11/28/2016 11:07:38 AM:259,0.5327458,0.7377657,-0.4559228,33.41605,45.04201,25.86321,RightController
11/28/2016 11:07:38 AM:293,0.5317554,0.7380769,-0.4562161,33.34307,44.94635,25.9342,RightController
