2/13/2017 3:13:01 PM:350,0,0,0,0,0,0,RightController
2/13/2017 3:13:01 PM:380,-0.52648,0.7237359,-0.101208,38.95886,243.5697,53.48347,RightController
2/13/2017 3:13:01 PM:414,-0.5260909,0.7239923,-0.1013769,38.91661,243.5181,53.43942,RightController
2/13/2017 3:13:01 PM:449,-0.5258815,0.7240872,-0.1014608,38.91603,243.4645,53.42883,RightController
2/13/2017 3:13:01 PM:481,-0.5255895,0.7245899,-0.1015503,38.86601,243.4083,53.3849,RightController
2/13/2017 3:13:01 PM:515,-0.5249107,0.7250559,-0.101386,38.82118,243.2968,53.28214,RightController
2/13/2017 3:13:01 PM:549,-0.5240092,0.7254381,-0.1013479,38.86804,243.2263,53.12762,RightController
2/13/2017 3:13:01 PM:588,-0.5227606,0.7255715,-0.1006544,38.89032,243.2789,53.02841,RightController
2/13/2017 3:13:01 PM:615,-0.5212269,0.7256532,-0.09962356,38.9001,243.4884,53.04095,RightController
2/13/2017 3:13:01 PM:648,-0.5195067,0.7256736,-0.09824634,39.07038,243.6903,53.08211,RightController
2/13/2017 3:13:01 PM:683,-0.5176048,0.7253181,-0.09729004,39.30395,243.803,52.96848,RightController
2/13/2017 3:13:01 PM:717,-0.5162458,0.7250992,-0.09614956,39.38478,244.0963,53.12167,RightController
2/13/2017 3:13:01 PM:761,-0.5145521,0.7249663,-0.0950104,39.65623,244.2494,53.20126,RightController
2/13/2017 3:13:01 PM:794,-0.5123305,0.7245328,-0.09414899,40.08129,244.1262,53.14378,RightController
2/13/2017 3:13:01 PM:831,-0.5113642,0.7245866,-0.09366322,40.14407,244.1368,53.14521,RightController
2/13/2017 3:13:01 PM:872,-0.5100901,0.7248663,-0.09302115,40.16354,244.2104,53.13923,RightController
2/13/2017 3:13:01 PM:914,-0.5096583,0.7252277,-0.09243548,40.10088,244.2748,53.14478,RightController
2/13/2017 3:13:01 PM:950,-0.5091524,0.7251836,-0.09210193,40.09954,244.3866,53.1364,RightController
2/13/2017 3:13:02 PM:6,-0.5091262,0.7250084,-0.09168577,40.15718,244.6672,53.34071,RightController
2/13/2017 3:13:02 PM:39,-0.5087976,0.7250665,-0.09202063,40.15028,244.4326,53.30516,RightController
2/13/2017 3:13:02 PM:74,-0.5083885,0.7248104,-0.09192955,40.17333,244.3656,53.31231,RightController
2/13/2017 3:13:02 PM:106,-0.5083308,0.7245561,-0.09180319,40.20448,244.4294,53.37379,RightController
2/13/2017 3:13:02 PM:141,-0.5084403,0.7240254,-0.09175229,40.22273,244.423,53.41269,RightController
2/13/2017 3:13:02 PM:175,-0.5084867,0.7234247,-0.0914079,40.26635,244.3778,53.44727,RightController
2/13/2017 3:13:02 PM:211,-0.508703,0.7232425,-0.09195483,40.31278,244.3057,53.47432,RightController
2/13/2017 3:13:02 PM:253,-0.5089591,0.7227762,-0.09230435,40.27194,244.215,53.60921,RightController
2/13/2017 3:13:02 PM:287,-0.5093441,0.7222967,-0.09259939,40.34924,244.1083,53.67033,RightController
2/13/2017 3:13:02 PM:318,-0.5095274,0.7221938,-0.09255564,40.42907,243.7904,53.6997,RightController
2/13/2017 3:13:02 PM:353,-0.5097151,0.7216688,-0.0923245,40.52301,243.5486,53.84225,RightController
2/13/2017 3:13:02 PM:388,-0.5101178,0.721789,-0.09188879,40.57092,243.5091,54.02889,RightController
2/13/2017 3:13:02 PM:420,-0.5107443,0.7218561,-0.09151363,40.64137,243.5708,54.05298,RightController
2/13/2017 3:13:02 PM:454,-0.5111418,0.7220119,-0.090711,40.61625,243.6176,54.29789,RightController
2/13/2017 3:13:02 PM:487,-0.5124743,0.7218857,-0.08993185,40.61588,243.4428,54.44338,RightController
2/13/2017 3:13:02 PM:520,-0.5136654,0.7210665,-0.0891304,40.59286,243.0036,54.45351,RightController
2/13/2017 3:13:02 PM:554,-0.5145595,0.7202383,-0.08926654,40.56133,242.2467,54.52501,RightController
2/13/2017 3:13:02 PM:589,-0.5149109,0.7192425,-0.08958268,40.70545,241.1828,54.54272,RightController
2/13/2017 3:13:02 PM:620,-0.5150781,0.718092,-0.08984208,41.11086,239.8081,54.56294,RightController
2/13/2017 3:13:02 PM:654,-0.5152731,0.7178749,-0.09117949,41.15065,238.2711,54.31964,RightController
2/13/2017 3:13:02 PM:695,-0.515384,0.7180676,-0.09359932,41.19002,236.3792,53.73039,RightController
2/13/2017 3:13:02 PM:722,-0.515862,0.7183571,-0.09596026,41.30655,234.5523,53.01723,RightController
2/13/2017 3:13:02 PM:766,-0.5180693,0.7186285,-0.09844053,40.91423,232.5907,52.34759,RightController
2/13/2017 3:13:02 PM:800,-0.5202658,0.7197361,-0.1005323,40.39336,231.3061,52.03763,RightController
2/13/2017 3:13:02 PM:833,-0.5227261,0.7213489,-0.1024656,40.03577,229.9221,51.85243,RightController
2/13/2017 3:13:02 PM:868,-0.5251205,0.722995,-0.1044623,39.66595,228.4262,51.47552,RightController
2/13/2017 3:13:02 PM:900,-0.5279298,0.7253631,-0.1067883,38.85773,227.3536,51.39531,RightController
2/13/2017 3:13:02 PM:934,-0.5308123,0.7287952,-0.108202,37.82375,226.7135,51.54455,RightController
2/13/2017 3:13:02 PM:967,-0.5332513,0.7324047,-0.1093524,36.86022,226.2394,51.58664,RightController
2/13/2017 3:13:03 PM:0,-0.5342071,0.7367744,-0.109331,35.98503,225.7357,51.5701,RightController
