12/22/2016 12:09:10 PM:892,-0.0799035,1.561772,0.1615081,357.9903,101.3019,358.5664,Head
12/22/2016 12:09:11 PM:102,-0.08663719,1.55986,0.1755489,359.4169,91.78655,359.1089,Head
12/22/2016 12:09:11 PM:136,-0.08749308,1.559056,0.1762735,359.69,92.70451,358.862,Head
12/22/2016 12:09:11 PM:169,-0.08785355,1.558813,0.1762814,359.8031,92.99105,358.7396,Head
12/22/2016 12:09:11 PM:208,-0.08782271,1.558551,0.176104,359.8503,93.3144,358.678,Head
12/22/2016 12:09:11 PM:236,-0.08784972,1.558361,0.175936,359.9353,93.64212,358.5871,Head
12/22/2016 12:09:11 PM:271,-0.08828065,1.558018,0.1758779,0.1107186,93.99078,358.5933,Head
12/22/2016 12:09:11 PM:303,-0.08869728,1.557898,0.175775,0.1949943,94.3453,358.5253,Head
12/22/2016 12:09:11 PM:337,-0.08916315,1.55775,0.1755797,0.210754,94.67999,358.5974,Head
12/22/2016 12:09:11 PM:371,-0.08968554,1.557779,0.1754095,0.2183032,94.98203,358.6036,Head
12/22/2016 12:09:11 PM:404,-0.09014266,1.557971,0.1754192,0.1030203,95.20821,358.6193,Head
12/22/2016 12:09:11 PM:437,-0.09061339,1.558052,0.1754762,0.02101196,95.36324,358.6257,Head
12/22/2016 12:09:11 PM:471,-0.09084389,1.558141,0.1754522,-0.003066702,95.43333,358.7073,Head
12/22/2016 12:09:11 PM:504,-0.09141935,1.558102,0.1755556,359.9313,95.44579,358.7798,Head
12/22/2016 12:09:11 PM:538,-0.09161039,1.55809,0.1755611,359.8907,95.45204,358.8162,Head
12/22/2016 12:09:11 PM:573,-0.09163431,1.557998,0.1755573,359.9208,95.48754,358.8193,Head
12/22/2016 12:09:11 PM:612,-0.09175743,1.557937,0.175312,359.9522,95.63457,358.743,Head
12/22/2016 12:09:11 PM:644,-0.09211145,1.558006,0.1749254,359.937,95.89828,358.7057,Head
12/22/2016 12:09:11 PM:673,-0.0924921,1.557917,0.1744474,359.954,96.15417,358.7117,Head
12/22/2016 12:09:11 PM:715,-0.09241107,1.557927,0.174126,359.982,96.41098,358.6923,Head
12/22/2016 12:09:11 PM:763,-0.09277737,1.557652,0.1730429,-0.002690348,96.99317,358.6208,Head
12/22/2016 12:09:11 PM:830,-0.09267354,1.557262,0.1721502,0.3323834,97.61944,358.5922,Head
12/22/2016 12:09:11 PM:873,-0.09219199,1.556974,0.1717715,0.5282359,97.86426,358.5382,Head
12/22/2016 12:09:11 PM:907,-0.09221861,1.556851,0.1715196,0.6774542,98.07201,358.5334,Head
12/22/2016 12:09:11 PM:940,-0.09231646,1.556724,0.1714391,0.7902908,98.25163,358.54,Head
12/22/2016 12:09:11 PM:976,-0.09247853,1.556615,0.1712484,0.8732017,98.3708,358.5477,Head
12/22/2016 12:09:12 PM:9,-0.09271312,1.556388,0.1709631,0.9711685,98.50335,358.5289,Head
12/22/2016 12:09:12 PM:50,-0.09273814,1.556171,0.1706901,1.069621,98.64492,358.5414,Head
12/22/2016 12:09:12 PM:88,-0.09297781,1.556061,0.1702926,1.146861,98.85509,358.468,Head
12/22/2016 12:09:12 PM:144,-0.0932243,1.555731,0.1694151,1.356378,99.20457,358.3848,Head
12/22/2016 12:09:12 PM:210,-0.09329754,1.554955,0.168547,1.858122,99.51009,358.3068,Head
12/22/2016 12:09:12 PM:255,-0.09337614,1.554603,0.1684263,2.051008,99.54417,358.3191,Head
12/22/2016 12:09:12 PM:287,-0.09357421,1.554158,0.1684348,2.309906,99.42014,358.2862,Head
12/22/2016 12:09:12 PM:321,-0.0935818,1.553746,0.1688409,2.568313,99.07011,358.3174,Head
