4/14/2017 11:46:15 AM:899,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:290,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:315,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:348,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:382,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:415,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:448,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:482,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:515,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:559,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:593,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:626,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:660,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:693,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:726,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:759,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:793,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:826,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:860,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:893,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:926,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:960,0,0,0.214,0,0,0,Head
4/14/2017 11:46:16 AM:993,0,0,0.214,0,0,0,Head
4/14/2017 11:46:17 AM:26,0,0,0.214,0,0,0,Head
4/14/2017 11:46:17 AM:60,0,0,0.214,0,0,0,Head
4/14/2017 11:46:17 AM:93,0,0,0.214,0,0,0,Head
4/14/2017 11:46:17 AM:126,0,0,0.214,0,0,0,Head
4/14/2017 11:46:17 AM:159,0,0,0.214,0,0,0,Head
4/14/2017 11:46:17 AM:193,0,0,0.214,0,0,0,Head
4/14/2017 11:46:17 AM:226,0,0,0.214,0,0,0,Head
4/14/2017 11:46:17 AM:259,0,0,0.214,0,0,0,Head
4/14/2017 11:46:17 AM:293,0,0,0.214,0,0,0,Head
4/14/2017 11:46:17 AM:326,0,0,0.214,0,0,0,Head
4/14/2017 11:46:17 AM:360,0,0,0.214,0,0,0,Head
4/14/2017 11:46:17 AM:393,0,0,0.214,0,0,0,Head
4/14/2017 11:46:17 AM:426,0,0,0.214,0,0,0,Head
